OBSERVATION,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,TEMP,PRE,RH_OUT,WS,V,TP,E
51166,20.32333333,35.09,16.89,39.9,20.39,37.09,19.39,33.76,18.29,49.5,-0.41111111100000003,67.56611111,21.29,34.29,22.7,41.4,19.29,39.79,-0.0833,768.4,90.83333333,3.166666667,61.83333333,-1.4,50.0
51167,21.56666667,36.9,18.7,40.16333333,21.6,36.5,20.0,35.0,18.39,46.79,5.09,65.7,19.6,31.16666667,22.1,42.53,19.7,39.93333333,4.73,761.9,89.33333333,2.333333333,64.0,3.1,50.0
51168,21.5,43.59,20.025,44.0225,21.35666667,42.2,21.63333333,43.62666667,19.39,53.11600000000001,4.4,87.09,19.29,43.23,21.73,48.73,18.56,45.0,4.2,753.8,92.0,2.0,52.5,2.95,60.0
51169,19.89,37.09,16.79,40.86333333,20.29,37.9,18.7,35.2,17.7,47.09,3.9,68.2,18.5,35.12666667,20.1,43.7,17.6,39.79,3.7,750.0,74.0,7.0,40.0,-0.5,50.0
51170,23.0,45.03,21.0,44.23,22.82333333,37.43333333,22.7,36.79,21.1,46.6,8.8,17.59333333,21.89,28.2,23.6,37.93333333,21.0,39.66333333,9.07,757.4333333,67.0,5.666666667,40.0,3.17,130.0
51171,19.89,45.29,19.29,44.79,20.39,44.2,19.0,46.26,17.6,52.79,12.1,76.95666667,17.705,43.18166667,18.29,49.51,17.29,48.4,10.9,760.9,74.66666667,9.333333332999999,28.33333333,6.6,40.0
51172,20.6,36.89,18.79,39.5,21.39,34.8975,20.6,35.62666667,19.03333333,44.7,6.69,54.63,19.5,31.76,21.29,37.7,19.2,38.425,4.07,751.2666667000001,91.66666667,4.0,29.33333333,2.87,70.0
51173,20.6,35.26,17.59666667,38.93333333,21.6,34.59,21.73,32.29,18.39,42.66333333,1.7,57.72333333,19.39,26.29,21.6,35.73,19.89,38.59,3.1,766.6833333,75.83333333,3.166666667,21.0,-0.75,90.0
51174,21.32333333,46.66666667,19.39,42.09666667,20.89,36.59666667,20.89,35.56,19.1,43.36333333,7.8666666670000005,45.26333333,21.6,28.2,22.9175,35.4975,19.7,37.9,6.75,763.7333332999999,81.5,7.0,23.0,3.75,100.0
51175,22.7,36.0,19.85666667,39.09,22.39,35.2,20.7,33.93333333,20.0,59.36333333,2.53,35.09666667,21.35666667,24.53333333,22.5,33.56,19.53333333,37.5,3.03,766.7,70.83333333,2.833333333,22.0,-1.88,110.0
51176,20.89,42.52666667,20.1,41.73,21.945,43.62666667,19.89,41.83333333,18.725,56.0,2.663333333,94.02666667,18.40833333,38.10833333,21.39,48.67666667,18.39,48.23,3.6,763.8,92.0,4.666666667,32.66666667,2.4,50.0
51177,20.1,37.66333333,19.29,37.53,20.2,36.9,20.6,35.23,18.0,48.15,6.09,28.1,19.7,30.79,21.22666667,39.46333333,17.89,35.46666667,5.33,750.8666667,52.0,7.666666667,40.0,-3.9,130.0
51178,22.0,34.9,22.0,32.09,22.39,34.06,21.15,34.925,19.5,40.5,14.03333333,1.0,19.29,27.76,22.815,36.1175,19.6,37.56,12.9,765.3,43.66666667,4.666666667,40.0,0.6,80.0
51179,21.56666667,37.4,18.85666667,40.26,22.2,37.4,20.92666667,36.5,19.13333333,47.43333333,2.7233333330000002,54.92666667,19.79,36.96666667,22.0,44.62666667,19.29,40.7,3.27,758.4666667,94.33333333,1.0,57.66666667,2.47,50.0
51180,20.2,36.93333333,18.0,39.43333333,22.16666667,34.09,19.5,35.12666667,18.6,40.4,9.0,35.93333333,18.89,31.53,20.6,37.7,18.6,36.09,7.43,755.0333333,82.5,5.166666667,23.33333333,4.57,60.0
51181,24.1,51.63333333,23.2,44.53333333,24.29,45.62333333,19.7,48.73,20.765,51.02833333,11.13,80.35666667,18.81777778,44.42777778,20.90833333,50.74166667,17.79,49.09,10.7,759.9,85.0,9.0,40.0,8.3,100.0
51182,19.5,37.2,17.2,39.79,20.1,39.06,19.15,36.7,17.5,58.96333333,0.7,76.4,17.79,31.79,20.89,45.12666667,17.6,39.46666667,0.433,747.3666667,97.66666667,2.0,44.33333333,0.0667,50.0
51183,24.2,39.7,22.4725,41.0675,25.76,39.0,24.1,38.09,22.29,49.9,14.19,30.0,23.79,41.29,24.5,44.7,22.6,45.59,13.6,751.35,83.5,1.0,27.0,10.8,50.0
51184,18.1,43.29,17.2,44.09,19.1,42.09,17.0,43.59,16.7,50.53,4.53,90.06,17.18888889,38.9,17.275,45.255,16.29,43.09,4.9,763.8,81.0,8.0,40.0,1.9,40.0
51185,22.2,36.03,20.075,36.67,22.6,34.09,21.79,34.5,20.85666667,42.9,7.56,23.0,22.1,29.0,24.2,36.59,20.5,35.86,7.3,757.3,66.0,6.0,40.0,1.2,80.0
51186,17.29,43.2,16.29,43.36333333,17.6,41.2,15.3,42.59,15.56666667,49.0,6.59,99.9,15.69,38.15722222,16.63888889,46.035,15.13,42.5,5.9,767.0,99.5,4.0,24.0,5.8,40.0
51187,21.1,47.56,20.35666667,46.96333333,21.39,46.4,19.82333333,48.32666667,19.20555556,58.57388889,11.03333333,87.46,19.0,48.655,20.39,53.13,17.76,52.12666667,11.0,759.8,79.66666667,8.666666667000001,22.33333333,7.6,40.0
51188,20.16666667,39.76666667,18.29,40.32666667,20.2,39.2,18.65,36.995,17.93,69.42666667,1.066666667,77.09,17.89,30.79,22.2,37.7,17.7,36.4,1.1,748.0,98.0,1.0,22.0,0.8,120.0
51189,21.0,42.4,20.06666667,42.29,20.56666667,44.79,17.79,47.0,18.0,56.585,8.39,99.9,16.29,43.9,18.2,50.0,16.39,50.2,8.1,766.3,94.0,2.0,63.0,7.2,40.0
51190,21.2,37.4,18.2,40.12666667,21.1,37.93333333,20.42666667,33.73,18.2,51.36333333,1.166666667,60.96666667,19.6,34.79,21.6,43.15666667,18.13333333,40.43333333,1.35,763.1,86.0,1.0,56.5,-0.75,50.0
51191,21.35666667,43.7,21.1,41.4,21.1,42.29,19.2,45.03,21.16,94.45444444,4.69,93.0,20.07777778,39.41333333,23.29,44.28,18.89,41.62666667,4.8,746.4666667,95.0,2.333333333,21.66666667,4.0,130.0
51192,21.29,37.0,20.1,37.2,20.89,36.5,20.6,34.09,21.314,90.14,2.9666666669999997,60.76333333,18.7,31.89,20.76,39.19333333,17.6,35.29,3.15,751.3166667,80.33333333,2.0,20.83333333,0.0833,100.0
51193,20.6,38.83333333,19.36,39.52666667,21.39,35.73,20.7,36.4,19.1,43.62666667,7.3666666670000005,59.2,19.5,31.2,21.2,37.2,19.2,36.26,7.3,751.6,79.0,6.0,40.0,3.8,50.0
51194,19.0,47.2,18.35666667,46.96666667,19.79,45.46666667,18.0,48.2,17.31777778,53.79,8.36,99.9,17.48777778,45.065,17.52222222,51.285,16.89,49.09,8.65,759.0,88.0,5.0,28.0,6.75,40.0
51195,21.79,42.03,21.16666667,40.93333333,20.79,44.4,18.89,42.53,18.66111111,51.40222222,3.363333333,99.06,17.0,39.045,20.79,47.97777778,16.5,46.65666667,4.17,754.7,87.66666667,5.0,28.33333333,2.23,50.0
51196,22.79,42.53,20.53333333,44.82666667,23.89,39.43333333,22.08888889,40.43777778,21.1,53.32666667,10.56666667,44.72666667,21.46333333,36.56,23.6,45.53,20.815,43.4475,10.8,744.7,80.5,5.5,40.0,7.55,60.0
51197,24.54454545,51.71309091,23.78198198,50.51948949,27.15690909,45.61454545,23.85315315,48.25342342,22.76846847,53.64977477,20.18630631,36.54833333,23.6990991,45.3431982,24.64581818,53.05272727,23.23127273,49.85454545,14.1,749.0,98.0,1.0,26.0,13.8,50.0
51198,22.39,41.29,22.0,39.93333333,22.39,41.79,19.39,40.7,19.52222222,48.99444444,4.06,92.26333333,19.75,40.59,23.28,44.70777778,19.0,43.09,4.23,735.2666667000001,93.0,4.0,40.0,3.22,120.0
51199,20.865,36.975,21.06666667,35.59,21.79,35.09,20.89,34.93333333,19.39,45.16333333,6.663333333,51.46333333,20.26,30.29,21.82333333,38.53,19.7,35.53,5.57,748.0,75.08333333,7.166666667,39.08333333,1.48,50.0
51200,23.32333333,49.75666667,22.29,46.23333333,26.63333333,40.73,21.66666667,44.66666667,21.025,50.7975,16.8,11.03333333,21.89,36.59,24.89,42.0,20.76,43.03,14.9,749.05,56.5,6.0,40.0,6.4,270.0
51201,24.39,38.0,23.06666667,37.7,24.63333333,37.62666667,23.89,36.7,21.23,51.06666667,13.06,15.7,23.18,34.5,24.5,43.52666667,21.6,41.03,13.9,752.5,70.0,1.0,40.0,8.5,50.0
51202,23.89,29.72666667,24.39,26.32666667,23.29,33.26,22.79,31.0,21.0,40.59,20.03333333,1.0,22.84714286,26.75142857,23.29,34.5,20.79,35.59,19.2,760.1333333,30.33333333,3.666666667,40.0,1.27,80.0
51203,17.1,43.5,16.2,43.79,17.6,41.7,15.22666667,43.03,15.5,49.29,5.69,99.9,15.655,38.59222222,16.5,46.5,15.1,43.0,5.8,768.75,99.5,3.5,27.0,5.75,40.0
51204,20.29,40.59,19.5,40.3,20.5,39.06666667,20.1,37.36333333,18.1,50.9,4.19,87.69,18.84714286,34.69714286,19.79,40.16333333,18.1,39.856,5.95,759.15,72.33333333,1.8333333330000001,37.0,1.18,50.0
51205,24.18441558,38.78480519,23.242402600000002,37.52077922,24.8961039,37.50194805,23.97441558,38.70649351,21.35493506,50.43603896,16.6017316,18.84805195,23.32337662,36.47272727,24.25194805,41.72142857,22.1,39.99437229,11.5,756.75,87.0,2.833333333,29.5,9.35,50.0
51206,19.39,36.9,17.0,39.96666667,19.79,36.7,18.7,35.43333333,17.39,43.83333333,7.333333333,40.09333333,18.0,32.06,20.1,38.56,17.6,36.82666667,6.75,744.95,65.5,7.0,40.0,0.7,70.0
51207,25.1,48.29,23.2,49.7,26.6,44.29,25.1,45.4,24.1,50.7,13.43333333,54.69333333,24.89,42.73,26.33285714,51.02428571,24.29,48.4,14.7,745.9,91.0,2.5,42.5,13.2,60.0
51208,21.0,39.5,19.96333333,40.73,21.79,37.4,19.82333333,38.23,19.39,44.79,13.82666667,17.06666667,20.1,33.79,21.1,39.59,19.7,37.7,9.33,757.4666667,70.33333333,2.0,27.0,4.1,50.0
51209,24.5,53.36333333,23.32333333,53.62666667,28.03333333,47.69333333,23.73,49.7,22.7,55.09,17.79,50.76333333,23.5,47.15285714,25.04285714,54.55428571,23.29,51.4,16.0,750.6,91.0,4.666666667,29.0,14.6,100.0
51210,20.2,42.46333333,18.32333333,43.0,21.39,39.16333333,18.5,39.36333333,18.39,52.58,4.623333333,87.16666667,18.7,34.37,21.71,42.87388889,18.23,38.62666667,3.07,733.5666667,94.33333333,4.666666667,62.66666667,2.2,100.0
51211,20.73,39.2,18.85666667,41.16333333,21.79,35.66333333,21.04,37.17,19.79,41.09,8.263333333,59.02666667,20.79,33.59,22.39,39.43,19.7,36.9,8.07,749.0,91.33333333,5.333333333,35.0,6.7,90.0
51212,21.63333333,39.5,19.13333333,42.26,22.29,38.79,20.2,38.5,19.7,51.59,6.59,70.43333333,20.39,39.4,22.29,47.9,19.39,42.79,6.2,754.95,96.0,4.0,43.0,5.6,50.0
51213,25.5,46.79,26.2,42.9,26.29,43.42857143,25.7,43.9,24.1,51.0,24.66666667,1.0,25.29,41.62666667,25.29,47.79,24.1,46.4,21.2,744.1,57.0,4.0,27.0,12.3,60.0
51214,22.89,43.12666667,20.73,45.03,24.06666667,39.26,22.1,40.78,21.2,53.73,10.16,54.36666667,21.5,36.79,23.6,42.66666667,20.85666667,42.96,10.8,744.6666667000001,80.83333333,4.5,40.0,7.68,100.0
51215,21.29,37.23,18.7,39.26,22.6,36.5,22.0,34.29,20.13333333,49.79,6.4,22.7,20.29,30.1,22.29,43.36333333,20.29,38.3975,6.93,763.8666667,73.66666667,2.666666667,40.0,2.53,50.0
51216,20.6,42.7,19.53333333,42.9,20.6,45.0,17.63333333,47.12666667,17.7,56.0,7.76,99.9,16.29,43.785,18.0,50.01,16.5,51.0,8.1,765.4666667,95.0,3.0,63.0,7.33,40.0
51217,19.32333333,44.86333333,18.73,44.0,19.29,45.46333333,18.92666667,44.96333333,16.51055556,87.66111111,7.1566666670000005,99.9,15.66,42.215,18.43277778,53.81666667,15.69,48.7,6.6,768.1,99.0,5.0,48.0,6.4,420.0
51218,22.1,48.12666667,20.56666667,44.76666667,24.6,41.13333333,21.1,38.86333333,20.2,49.536,12.62571429,9.697142857000001,21.89,33.254,23.945,38.045,20.6,40.06,11.1,753.2,64.0,4.0,40.0,4.5,710.0
51219,20.7,39.0,18.79,40.09,21.23,38.5,20.63333333,36.03,19.0,43.2,1.395,81.195,19.29,37.10571429,20.89,44.4,18.0,40.66333333,1.47,756.0,92.66666667,1.0,49.33333333,0.467,50.0
51220,24.5,46.73,24.32333333,44.66333333,25.76,42.4,23.76,44.99,23.2,49.29,17.32333333,1.6,23.7,39.48,24.1,46.2,23.1,44.76,15.1,757.0333333,70.33333333,6.0,40.0,9.73,60.0
51221,23.1,38.59,21.2,38.73,25.26,35.2,22.6,35.29,21.89333333,77.76666667,11.22666667,15.52333333,21.6,31.5,24.0,40.43,20.29,35.4,11.2,756.7,67.66666667,4.333333333,40.0,5.3,120.0
51222,19.92666667,37.46333333,18.32333333,36.4,20.32333333,35.65666667,19.29,33.0,17.6,43.0,5.0,62.89,18.79,28.5,20.2,36.56,18.1,37.32666667,3.53,758.4333333,81.0,7.333333333,35.0,0.5329999999999999,50.0
51223,21.0,37.4,19.1,37.79,20.82333333,38.73,19.7,36.4,18.16666667,49.2,2.0,81.56,18.5,32.5,21.0,45.32666667,18.2,41.0,1.98,743.4833332999999,95.0,5.166666667,58.0,1.23,50.0
51224,21.1,36.4,19.42666667,36.62666667,21.29,35.845,20.0,35.5,18.63333333,39.9,3.53,63.86333333,20.1,28.39,21.63333333,34.96666667,18.1,40.59,4.05,771.65,62.0,3.5,40.0,-2.75,50.0
51225,22.0,39.2,19.6,42.4,23.2,39.79,21.29,38.29,20.39,50.7,9.69,25.89333333,22.29,38.16333333,22.1,38.2,20.79,43.79,9.15,750.2333332999999,73.83333333,4.833333333,27.16666667,4.7,50.0
51226,22.29,42.0,20.13333333,44.76,23.6,40.0,22.35666667,40.4,20.7,52.36333333,9.89,59.65666667,21.2,37.09,23.39,48.72571429,20.7,44.7,9.33,749.9666667,98.66666667,1.8333333330000001,57.33333333,9.08,50.0
51227,19.42666667,46.53,19.26,45.36333333,19.85666667,44.76,16.39,47.62666667,18.18888889,63.81222222,8.5,99.9,16.79,44.045,18.24,54.44444444,16.39,48.79,8.5,752.2,92.0,11.0,65.0,7.2,40.0
51228,20.6,36.9,19.79,36.46666667,19.7,40.29,17.0,37.9,17.78,43.02611111,-1.8725,94.5925,16.7,31.715,19.5,43.40333333,15.89,39.93333333,-0.2,765.0,88.66666667,3.333333333,60.33333333,-1.83,50.0
51229,23.03333333,41.93333333,20.6,44.79,24.7,38.23,21.39,41.5,21.29,49.92333333,8.563333333,38.22333333,21.79,34.09,23.63333333,37.4,20.7,38.79,9.43,753.3,77.33333333,3.0,40.0,5.62,70.0
51230,21.92666667,34.7,19.7,36.46666667,21.6,35.06,21.49666667,33.46666667,19.0,41.16333333,-1.6333333330000002,65.43,20.39,26.36,22.73,36.83333333,18.29,38.4975,-1.2,763.7333332999999,89.16666667,1.8333333330000001,55.83333333,-2.75,60.0
51231,20.79,35.12666667,21.6,32.09,21.5,35.0,21.16666667,34.7,18.7,44.26,7.356666667000001,48.5,19.1,28.96333333,20.73,36.09,19.0,33.09,7.56,756.2166667,66.08333333,3.833333333,40.0,1.58,50.0
51232,24.7,52.83333333,23.79,52.46666667,26.96333333,45.3,24.0,50.26666667,22.79,55.07714286,19.93,41.52666667,23.6,47.5,25.29,53.4,23.29,50.96,16.1,750.45,90.0,3.0,34.5,14.4,110.0
51233,21.39,39.62666667,20.23,39.62666667,21.1,39.2,20.46333333,38.66333333,18.29,51.555,5.156666667,87.9,19.17222222,36.51111111,21.945,41.68777778,18.2,38.9,3.75,731.3,95.0,5.0,20.5,2.95,70.0
51234,17.1,43.7,16.2,43.9,17.5,41.79,15.19,43.09,15.45111111,49.45555556,6.433333332999999,99.9,15.6,38.7,16.47555556,46.62666667,15.1,43.09,6.1,769.3666667,99.33333333,3.333333333,37.0,6.03,40.0
51235,19.29,38.96666667,17.85666667,39.46666667,19.76,40.62666667,18.7,38.2,17.11666667,60.38166667,-4.988888889,86.28722222,17.7,33.98888889,19.55,45.025,16.79,41.2,-4.1,756.25,89.0,1.0,64.0,-5.7,40.0
51236,24.39,38.4,22.89,37.9,26.39,38.2,24.68571429,36.2,23.32333333,39.29,15.0,7.004285714,24.29,38.2,24.29,40.30571429,23.29,44.79,15.3,751.7,60.0,2.0,40.0,7.6,60.0
51237,22.13333333,37.03,21.5,36.2,22.1,36.4,21.575,35.4,19.1,46.0,12.12666667,19.62333333,19.7,32.9,22.23,37.62666667,19.79,39.86333333,11.1,756.1833333,59.33333333,4.0,40.0,3.37,50.0
51238,23.1,39.43333333,20.89,39.16,23.6,33.52666667,22.434,32.5,21.66333333,66.16666667,7.8666666670000005,3.733333333,21.89,25.16,23.85666667,33.29,20.7,34.56,7.77,757.9333333,52.0,8.0,40.0,-1.7,120.0
51239,22.5,38.96666667,19.5,41.63333333,22.55,38.09,21.96857143,35.9,20.79,44.9,2.53,45.09,21.29,30.2,23.53333333,38.29,20.66666667,36.99,4.7,759.6333333,87.66666667,1.0,40.0,2.77,50.0
51240,22.79,39.5,20.5,40.96666667,24.6,37.9,22.76,37.5,20.1,42.754,8.654,40.28,23.5,36.4,24.0,40.29,22.7,40.79571429,9.4,759.7333332999999,89.33333333,2.0,51.33333333,7.7,50.0
51241,20.89,37.96666667,18.35666667,40.26666667,21.1,37.0,20.92666667,35.96666667,18.29,49.73333333,0.6333333329999999,77.93333333,18.29,33.76,20.5,40.19333333,17.5,36.32666667,0.4,753.6,96.0,1.0,64.0,-0.1,60.0
51242,19.39,43.2,18.7,43.2,19.89,44.845,19.0,43.59,17.29,51.4,6.0,80.95666667,17.80428571,42.58642857,18.72571429,51.79428571,17.0,46.82666667,5.88,747.5333333,81.33333333,8.0,37.83333333,2.83,40.0
51243,20.79,38.06,19.0,38.73,22.254,36.46,19.06666667,36.73,17.29,45.878,3.633333333,70.99333333,18.89,29.92666667,20.79,37.96,17.79,41.2,4.08,759.8333332999999,82.0,3.166666667,40.0,1.27,80.0
51244,21.16666667,40.4,19.79,41.53,21.79,38.0,19.89,39.16333333,19.39,45.2,12.92666667,31.65666667,20.16666667,35.43333333,21.39,40.7,19.7,39.12666667,12.1,753.6333333,77.33333333,3.0,21.16666667,8.18,60.0
51245,19.7,37.79,17.5,40.0,20.1,37.09,17.89,37.09,18.79,58.29666667,3.59,75.3,18.29,31.56666667,21.2,38.19333333,18.0,37.32666667,3.33,744.4666667,92.66666667,4.0,35.0,2.23,70.0
51246,20.2,44.46666667,19.6,43.9,19.73,43.7,19.2,46.36333333,17.68888889,56.92111111,9.89,89.66666667,18.2,47.38166667,17.79,49.5,17.2,49.4,10.2,757.55,81.5,9.5,40.0,7.1,40.0
51247,20.56666667,41.43333333,19.495,42.3,20.7,39.02571429,17.7,42.6,17.77875,69.03375,9.533333333,93.5,17.6,38.46666667,19.76,48.65666667,17.7,44.09,9.12,754.6666667000001,91.66666667,6.0,38.16666667,7.78,80.0
51248,20.79,35.09,20.56666667,33.4,21.5,35.0,20.79,34.32666667,18.66666667,42.93,10.09333333,20.69333333,19.39,30.16666667,20.5,36.66333333,18.89,33.86333333,7.67,756.275,72.25,3.25,40.0,2.85,50.0
51249,24.66272727,49.89545455,24.22702703,47.7890991,26.89454545,44.17272727,23.97027027,47.15486486,22.897297299999998,52.77783784,21.98054054,24.545,23.85135135,44.1527027,24.45909091,51.56363636,23.18636364,48.67272727,17.6,750.8333332999999,79.33333333,2.666666667,40.0,14.0,60.0
51250,21.2,46.2,20.46333333,45.46666667,21.7,44.29611111,19.79,46.79,18.62222222,59.53,9.39,98.59,18.39,43.96111111,20.45722222,51.53833333,18.6,49.43333333,9.0,763.7,98.0,4.0,41.0,8.7,50.0
51251,20.39,37.86333333,18.6,39.0,20.6,38.0,19.2675,36.7675,18.15714286,47.86857143,4.623333333,81.56333333,18.5,32.86857143,20.5,41.615,18.5,40.76,4.11,739.9404762,91.90476190000001,5.285714286,51.5,2.89,50.0
51252,19.39,44.2,18.5,44.29,19.73,44.09,17.96333333,44.4,17.2,52.0,1.9333333330000002,90.99666667,18.6,38.9,18.59444444,45.41666667,17.1,45.86333333,1.95,765.6333333,90.33333333,2.833333333,29.16666667,0.467,40.0
51253,25.1,38.06,26.92666667,31.76333333,26.2,38.09,25.1,36.9,23.5,38.0,27.91,1.0,24.0,34.58,24.75142857,36.73857143,23.1,40.56666667,24.9,751.4333333,33.33333333,4.0,40.0,7.6,60.0
51254,24.63333333,32.03,22.48428571,31.86142857,24.0,33.43333333,24.29,30.7,24.08,38.178000000000004,9.326666667000001,1.0,24.39,26.7,26.1,31.32666667,22.83,29.85,9.43,759.1833333,53.33333333,6.0,40.0,0.35,110.0
51255,20.89,37.23,19.42666667,36.93,21.245,36.645,19.82333333,35.03,18.2,44.7,9.39,36.53,18.76428571,29.19714286,19.76,36.46666667,17.89,35.66,6.0,752.8,45.0,2.0,40.0,-5.1,50.0
51256,20.29,37.69666667,18.85666667,35.43,21.82333333,35.86,19.76,35.7,18.32333333,41.29333333,1.86,85.23333333,18.73,29.39,20.29,36.62666667,17.92666667,37.7,2.9,772.2,67.0,4.0,40.0,-2.7,70.0
51257,20.7,39.82428571,19.68571429,38.23857143,20.61428571,38.10571429,19.025,36.29,18.0,46.79,6.428571429,82.11857143,18.39,32.85285714,20.1,39.71285714,18.30428571,38.7,4.56,738.9904762,92.90476190000001,2.285714286,41.0,3.54,50.0
51258,21.1,42.0,20.2,41.43333333,20.89,44.4,18.39,43.29,18.1,54.28,3.73,99.0,17.0,39.60222222,20.5,51.005,16.6,48.3975,3.72,754.65,90.16666667,4.0,40.0,2.2,50.0
51259,21.2,44.9,19.7,44.96666667,21.89,43.5,20.7,43.96666667,18.5,55.53,10.06,74.94,18.5,41.29,21.6,51.93333333,18.7,47.776,9.73,752.0,85.0,8.666666667000001,48.0,7.27,50.0
51260,19.79,41.03,18.0,41.9,20.2,40.73,18.7,40.29,18.1,59.51,2.29,91.69,19.39,39.0,21.39,46.38166667,17.85666667,44.26,2.37,752.1666667000001,88.33333333,6.666666667,28.66666667,0.633,50.0
51261,23.0,40.2,21.6,40.53,23.0,38.9,21.92666667,38.7,21.458000000000002,59.196000000000005,10.62666667,26.82666667,22.79,35.8,24.16,39.9,20.79,39.7,12.6,750.8,72.5,4.0,33.5,7.65,60.0
51262,23.13333333,38.16333333,26.7,30.39,23.79,36.73,24.13333333,35.7,19.79,47.59,23.86,1.0,22.39,35.0,23.2,39.5,21.5,40.0,19.3,754.05,48.33333333,3.0,40.0,7.97,80.0
51263,21.7,40.09,18.82333333,44.23,22.7,38.62666667,20.6,39.5,19.89,48.46666667,6.19,66.36666667,20.5,34.59,23.1,44.79,20.39,43.09,6.0,753.8,98.16666667,1.8333333330000001,61.83333333,5.73,60.0
51264,20.79,39.0,18.92666667,39.93,21.29,38.43333333,20.73,36.0,19.0,43.2,1.79,82.22666667,19.29,37.036,20.89,44.46666667,17.92666667,40.32666667,1.57,756.3,93.66666667,1.0,51.33333333,0.7170000000000001,50.0
51265,22.26,38.76,19.5,42.2,22.39,37.93333333,20.89,37.03,20.39,43.09,5.5933333329999995,64.56333333,20.0,37.2,22.85666667,43.03,19.79,40.96666667,5.35,755.8833333,95.0,2.0,60.33333333,4.55,50.0
51266,22.39,38.63333333,22.46,36.22333333,25.2,37.96666667,23.2,35.2,20.46333333,42.86333333,14.66333333,4.296666667,21.66,31.956,21.89,38.5,20.46333333,38.36333333,10.8,759.8333332999999,66.33333333,4.666666667,28.33333333,4.8,80.0
51267,22.29,39.5,20.6,40.7,22.23,37.93333333,20.7,38.79,20.66666667,78.49666667,7.263333332999999,54.89333333,20.46333333,37.29,22.63333333,42.26666667,19.1,37.7,6.6,756.2,92.0,2.666666667,47.33333333,5.33,70.0
51268,22.06666667,35.96666667,19.03333333,38.12666667,22.6,35.82666667,21.0,32.29,18.6,44.09,2.09,36.99666667,20.0,27.06666667,23.0,37.86333333,19.6,38.23,2.33,765.8333332999999,74.33333333,3.333333333,20.0,-1.8,50.0
51269,24.5,39.76,24.0,37.56,25.2,37.66333333,24.365,40.5,23.5,44.9,16.29,1.0,23.6,34.0,24.5,38.5,22.7,38.06,14.1,758.25,66.5,4.5,40.0,7.8,140.0
51270,22.7,35.09,20.32333333,36.56,23.0,36.23,22.5,33.62666667,21.1,50.33333333,4.59,23.36333333,21.5,33.754,23.76,40.8,20.39,38.834,6.37,766.2666667000001,77.66666667,1.0,40.0,2.73,50.0
51271,21.2,39.59,20.49666667,40.53,21.96333333,36.9,21.6,36.9,19.79,46.86333333,13.16666667,22.0,20.2,32.56428571,21.56666667,40.79,20.29,38.96666667,8.15,765.05,88.5,2.0,23.0,6.3,50.0
51272,19.0,34.86,16.89,36.33333333,19.53333333,35.62666667,18.2,33.79,17.29,56.645,-0.5,77.69,19.6,34.32666667,20.29,41.16333333,18.0,39.96666667,-0.2,761.9,92.0,4.0,22.0,-1.4,50.0
51273,19.7,36.09,17.7,36.93333333,19.89,37.5,18.23,35.56666667,16.956,44.2,-1.29,84.26333333,17.1,30.2,19.39,39.56666667,17.39,38.19428571,-0.33299999999999996,760.2,94.66666667,2.666666667,62.33333333,-1.07,50.0
51274,21.7,36.29,19.39,38.56666667,20.29,36.26,20.1,35.5,19.5,45.26333333,2.863333333,54.86333333,20.89,28.39,23.89,33.0,18.89,38.9,4.0,767.8,82.0,3.0,61.0,1.1,70.0
51275,21.79,34.29,20.0,34.86333333,21.2,35.0,19.96333333,33.46666667,19.2,37.9,3.9,44.95666667,22.0,24.82333333,22.79,31.39,18.39,39.9,4.1,770.3,54.0,3.0,40.0,-4.5,50.0
51276,22.5,40.9,20.7,40.56,22.7,38.86333333,21.5,38.79,20.2,49.06,10.56666667,23.43,21.29,30.85666667,24.66666667,38.56,20.42666667,37.23,10.7,751.15,62.5,3.5,40.0,3.7,130.0
51277,22.7,42.46666667,22.89,39.73,22.7,40.79,21.6,42.0,19.6,48.4,19.76333333,12.6,22.1,37.86333333,23.89,46.7,20.2,43.5,18.8,750.6,58.0,3.166666667,40.0,10.3,90.0
51278,22.29,42.36333333,21.56666667,41.09,23.1,42.7,20.79,43.2,20.5,47.09,6.466666667,75.95666667,19.1,37.7,21.92055556,49.29,19.0,45.32666667,6.3,744.6333333,83.16666667,8.833333332999999,40.0,3.55,50.0
51279,21.39,45.32666667,20.6,44.79,22.445,44.87388889,20.0,46.4,18.735,64.42222222,9.1,98.59,18.5,42.55,20.85666667,54.83111111,18.53333333,50.62666667,8.73,763.7,98.33333333,4.0,34.33333333,8.43,40.0
51280,20.0,36.09,18.125,37.4,21.1,36.09,18.29,36.4,17.2,43.59,4.433333333,71.02666667,18.13333333,30.29,19.76,37.29,17.6,37.62666667,5.1,758.2666667000001,74.33333333,6.666666667,40.0,0.8,50.0
51281,20.6,40.2,17.29,46.4,21.0,38.2,20.26,35.56,18.5,47.29,2.963333333,70.96333333,20.29,30.2,22.03333333,41.26666667,19.56666667,39.4,2.55,764.3833333,92.66666667,2.166666667,42.5,1.5,50.0
51282,24.79,38.33,24.85666667,34.16333333,24.5,36.53,23.89,35.82666667,21.26,44.93,23.6,1.0,23.754,33.275999999999996,23.89,39.53,21.6,39.09,22.5,752.5,43.0,4.166666667,40.0,9.08,80.0
